latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
47.713,124.643,336.4,1,1,2017-05-08,0445,A,86,6.0NRT,297.3,34.4,D
48.076,114.908,342.3,1.8,1.3,2017-05-08,0445,A,88,6.0NRT,308.8,72.5,D
48.071,114.885,360.5,1.8,1.3,2017-05-08,0445,A,100,6.0NRT,312.1,167.6,D
48.087,114.903,365.6,1.8,1.3,2017-05-08,0445,A,100,6.0NRT,310,203.1,D
48.082,114.88,388.7,1.8,1.3,2017-05-08,0445,A,100,6.0NRT,321.5,416.7,D
48.077,114.857,342.1,1.8,1.3,2017-05-08,0445,A,88,6.0NRT,317.4,70.5,D
48.094,114.874,354.5,1.8,1.3,2017-05-08,0445,A,97,6.0NRT,314.2,134.1,D
48.089,114.851,331,1.8,1.3,2017-05-08,0445,A,76,6.0NRT,315.8,32.4,D
48.094,114.893,354,1.8,1.3,2017-05-08,0445,A,96,6.0NRT,311.9,130,D
48.088,114.869,354.5,1.8,1.3,2017-05-08,0445,A,97,6.0NRT,317.7,132,D
50.136,127.783,313.4,1.4,1.2,2017-05-08,0445,A,68,6.0NRT,296.1,10.1,D
50.617,128.357,307.6,1.5,1.2,2017-05-08,0445,A,44,6.0NRT,293.2,8,D
50.628,128.355,307.5,1.5,1.2,2017-05-08,0445,A,42,6.0NRT,294,7.5,D
50.619,128.352,307.4,1.5,1.2,2017-05-08,0445,A,39,6.0NRT,292.8,7.4,D
50.964,128.02,323,1.4,1.2,2017-05-08,0445,A,75,6.0NRT,295.1,27.8,D
50.173,118.001,329.7,1.2,1.1,2017-05-08,0445,A,74,6.0NRT,307,20.2,D
52.25,126.491,337.6,1.3,1.1,2017-05-08,0445,A,89,6.0NRT,298.3,48.1,D
52.248,126.472,315.8,1.3,1.1,2017-05-08,0445,A,60,6.0NRT,297.4,9.8,D
52.26,126.488,314.3,1.3,1.1,2017-05-08,0445,A,53,6.0NRT,296.2,9.1,D
51.365,114.377,324.8,1.6,1.2,2017-05-08,0445,A,79,6.0NRT,300.5,27,D
51.36,114.355,319.6,1.6,1.2,2017-05-08,0445,A,68,6.0NRT,302.7,16.3,D
51.375,114.371,335.8,1.6,1.2,2017-05-08,0445,A,88,6.0NRT,298.2,52.6,D
51.371,114.35,331.6,1.6,1.2,2017-05-08,0445,A,85,6.0NRT,301.4,40.7,D
52.34,118.257,332.3,1.1,1,2017-05-08,0445,A,70,6.0NRT,295.3,28.4,D
51.415,112.582,314.6,1.9,1.3,2017-05-08,0445,A,64,6.0NRT,295.5,11.7,D
51.621,112.977,346.1,1.8,1.3,2017-05-08,0445,A,94,6.0NRT,282.3,116.9,D
51.783,108.66,316.6,2.7,1.6,2017-05-08,0445,A,44,6.0NRT,274.8,63.5,D
51.796,108.651,319.2,2.7,1.6,2017-05-08,0445,A,60,6.0NRT,274.1,77.6,D
51.786,108.65,325.4,2.7,1.6,2017-05-08,0445,A,56,6.0NRT,276,100.1,D
53.792,102.198,303.5,4.3,1.9,2017-05-08,0445,A,43,6.0NRT,288.9,35.8,D
55.187,104.24,317,3.1,1.7,2017-05-08,0445,A,68,6.0NRT,283.4,72.3,D
55.185,104.234,315.9,3.1,1.7,2017-05-08,0445,A,76,6.0NRT,283.6,71.1,D
55.185,104.177,311.3,3.2,1.7,2017-05-08,0445,A,34,6.0NRT,287.3,50.7,D
5.715,6.483,315.5,1.6,1.2,2017-05-08,0950,T,59,6.0NRT,293.1,13,D
5.687,6.364,326.1,1.6,1.2,2017-05-08,0950,T,78,6.0NRT,293.8,30.5,D
5.12,9.946,313.8,1,1,2017-05-08,0950,T,61,6.0NRT,296.8,6.1,D
5.253,6.604,318.4,1.5,1.2,2017-05-08,0950,T,67,6.0NRT,293.4,16.9,D
5.251,6.597,316,1.5,1.2,2017-05-08,0950,T,56,6.0NRT,293.4,12.1,D
